user_id,segment,city,preferred_zone,historical_order_freq_monthly,account_age_days,favorite_category,time_habit
553,mid-range,Mumbai,West,5,555,Beverage,Morning
554,mid-range,Mumbai,Central,4,582,Beverage,Dinner
555,occasional,Bangalore,North,1,416,None,None
556,mid-range,Delhi NCR,West,5,29,Beverage,Lunch
557,budget,Hyderabad,North,13,892,None,Dinner
558,budget,Bangalore,Central,10,449,None,None
559,mid-range,Pune,West,3,736,None,Morning
560,budget,Hyderabad,East,19,127,Dessert,Lunch
561,budget,Hyderabad,North,22,999,None,Morning
562,budget,Bangalore,South,13,830,None,LateNight
563,budget,Pune,West,10,861,None,Dinner
564,mid-range,Bangalore,North,6,457,None,LateNight
565,budget,Delhi NCR,South,14,456,Add-on,Lunch
566,premium,Pune,West,12,546,Bread,None
567,occasional,Delhi NCR,West,1,901,None,Lunch
568,budget,Bangalore,East,9,236,None,Lunch
569,mid-range,Bangalore,South,7,88,None,None
570,budget,Pune,North,19,553,None,None
571,budget,Pune,South,15,937,None,Lunch
572,budget,Bangalore,East,16,754,None,Lunch
573,mid-range,Mumbai,South,8,115,None,Lunch
574,budget,Mumbai,East,18,212,None,None
575,mid-range,Mumbai,Central,3,166,Bread,LateNight
576,mid-range,Delhi NCR,South,8,984,None,Dinner
577,budget,Hyderabad,West,13,782,Beverage,None
578,premium,Pune,Central,12,469,Add-on,None
579,mid-range,Pune,Central,7,340,Add-on,Lunch
580,budget,Bangalore,South,16,460,None,None
581,mid-range,Delhi NCR,West,8,462,None,Lunch
582,premium,Bangalore,East,4,615,Bread,Morning
583,premium,Delhi NCR,East,13,529,Bread,None
584,budget,Delhi NCR,East,20,482,Add-on,Morning
585,premium,Hyderabad,North,11,68,None,Lunch
586,occasional,Bangalore,East,3,88,None,Morning
587,mid-range,Delhi NCR,Central,10,618,None,None
588,budget,Pune,West,19,483,Beverage,None
589,budget,Pune,Central,12,987,None,Dinner
590,premium,Delhi NCR,West,14,940,Beverage,None
591,mid-range,Pune,South,10,339,Beverage,Dinner
592,mid-range,Pune,West,11,523,None,Morning
593,budget,Mumbai,North,8,471,None,None
594,budget,Delhi NCR,East,8,741,Beverage,LateNight
595,budget,Delhi NCR,Central,15,671,None,None
596,mid-range,Mumbai,North,9,263,Beverage,Dinner
597,budget,Hyderabad,West,14,546,None,None
598,budget,Pune,Central,12,172,Beverage,LateNight
599,mid-range,Bangalore,East,7,949,None,None
600,mid-range,Bangalore,West,9,428,Bread,Lunch
601,budget,Bangalore,Central,11,63,Add-on,Lunch
602,mid-range,Bangalore,North,9,347,None,Lunch
603,budget,Delhi NCR,Central,10,704,Beverage,Dinner
604,premium,Hyderabad,East,14,268,None,Lunch
605,budget,Pune,South,12,351,None,None
606,budget,Delhi NCR,Central,18,689,Dessert,None
607,mid-range,Mumbai,East,6,327,None,Dinner
608,budget,Hyderabad,South,15,619,Beverage,None
609,budget,Delhi NCR,East,11,582,None,None
610,budget,Hyderabad,East,19,842,Beverage,None
611,mid-range,Mumbai,Central,7,105,Add-on,None
612,occasional,Hyderabad,Central,2,380,None,Lunch
613,mid-range,Delhi NCR,East,12,326,Beverage,None
614,budget,Mumbai,South,9,359,Beverage,Lunch
615,occasional,Hyderabad,South,1,241,None,Dinner
616,mid-range,Mumbai,South,11,89,None,None
617,occasional,Bangalore,North,1,529,None,None
618,budget,Pune,Central,15,48,None,None
619,mid-range,Bangalore,Central,11,144,Add-on,None
620,mid-range,Pune,West,7,167,None,Dinner
621,budget,Mumbai,South,18,861,None,None
622,mid-range,Pune,South,12,748,Beverage,None
623,mid-range,Hyderabad,North,12,430,None,Dinner
624,budget,Bangalore,South,11,464,None,None
625,budget,Pune,East,8,780,Beverage,None
626,budget,Hyderabad,South,15,556,None,None
627,budget,Mumbai,East,14,998,None,Lunch
628,mid-range,Hyderabad,South,1,386,None,Morning
629,occasional,Pune,West,4,482,None,Dinner
630,mid-range,Bangalore,West,8,524,None,LateNight
631,budget,Pune,West,14,999,None,None
632,budget,Mumbai,South,15,830,Beverage,Lunch
633,budget,Pune,South,18,903,Bread,Dinner
634,budget,Bangalore,North,9,666,Add-on,Dinner
635,mid-range,Hyderabad,East,1,577,None,None
636,budget,Delhi NCR,Central,11,881,None,Morning
637,mid-range,Delhi NCR,East,5,95,Bread,LateNight
638,mid-range,Mumbai,East,7,470,Bread,Lunch
639,occasional,Pune,South,1,860,None,None
640,budget,Hyderabad,North,12,979,Dessert,Dinner
641,mid-range,Mumbai,West,8,915,Dessert,None
642,mid-range,Bangalore,North,6,434,None,None
643,occasional,Delhi NCR,West,1,524,Add-on,Dinner
644,budget,Bangalore,South,7,405,None,None
645,mid-range,Delhi NCR,East,4,239,Bread,Lunch
646,budget,Delhi NCR,East,14,963,None,Lunch
647,budget,Delhi NCR,East,18,820,None,Lunch
648,mid-range,Mumbai,South,6,49,None,None
649,mid-range,Bangalore,West,9,722,None,LateNight
650,budget,Mumbai,West,16,469,Bread,LateNight
651,mid-range,Pune,North,8,937,None,Morning
652,mid-range,Delhi NCR,North,8,272,None,Lunch
653,occasional,Mumbai,South,2,571,Add-on,LateNight
654,occasional,Pune,Central,1,443,None,LateNight
655,mid-range,Delhi NCR,East,7,253,Beverage,None
656,mid-range,Bangalore,North,4,58,Dessert,None
657,mid-range,Mumbai,West,7,664,None,None
658,budget,Pune,West,21,74,Add-on,None
659,mid-range,Delhi NCR,West,5,621,Beverage,Dinner
660,budget,Pune,North,10,657,None,None
661,mid-range,Pune,Central,5,257,None,None
662,occasional,Mumbai,East,2,449,Bread,None
663,mid-range,Delhi NCR,Central,3,371,Beverage,LateNight
664,occasional,Mumbai,Central,1,436,None,None
665,mid-range,Mumbai,North,9,546,None,Lunch
666,budget,Bangalore,North,8,986,None,LateNight
667,budget,Pune,Central,8,529,None,None
668,budget,Pune,Central,15,30,Add-on,None
669,occasional,Hyderabad,West,1,54,None,Lunch
670,mid-range,Hyderabad,East,13,269,None,None
671,premium,Delhi NCR,East,16,817,None,Morning
672,budget,Delhi NCR,East,13,256,None,None
673,budget,Delhi NCR,Central,13,762,None,None
674,occasional,Bangalore,South,2,55,None,Morning
675,premium,Bangalore,Central,10,356,Dessert,Dinner
676,mid-range,Mumbai,West,10,722,None,Dinner
677,mid-range,Hyderabad,South,6,840,None,None
678,mid-range,Mumbai,North,3,743,None,Morning
679,mid-range,Hyderabad,North,5,310,None,None
680,budget,Mumbai,North,10,820,Beverage,LateNight
681,budget,Mumbai,North,19,333,Beverage,Morning
682,budget,Bangalore,Central,18,417,None,Dinner
683,premium,Pune,West,10,269,Add-on,Dinner
684,occasional,Delhi NCR,South,1,302,Beverage,None
685,mid-range,Bangalore,North,6,896,None,Dinner
686,budget,Bangalore,East,15,137,Beverage,Lunch
687,occasional,Bangalore,West,1,920,Beverage,Dinner
688,budget,Hyderabad,West,18,926,None,Lunch
689,budget,Hyderabad,East,19,201,None,LateNight
690,mid-range,Hyderabad,West,10,386,Beverage,Dinner
691,budget,Pune,East,12,830,None,None
692,occasional,Delhi NCR,West,2,90,Add-on,Dinner
693,mid-range,Hyderabad,Central,9,852,None,None
694,budget,Mumbai,Central,15,310,Beverage,Dinner
695,budget,Bangalore,North,14,91,None,Dinner
696,premium,Bangalore,East,13,323,None,LateNight
697,budget,Hyderabad,Central,22,744,Add-on,None
698,premium,Hyderabad,South,12,716,None,None
699,budget,Hyderabad,East,10,467,Add-on,Lunch
700,mid-range,Delhi NCR,East,4,639,None,Lunch
701,mid-range,Hyderabad,East,8,664,None,None
702,budget,Delhi NCR,North,12,697,Dessert,None
703,mid-range,Hyderabad,East,5,535,Beverage,None
704,mid-range,Mumbai,North,7,156,Dessert,None
705,budget,Pune,West,17,45,Dessert,Lunch
706,mid-range,Mumbai,North,7,251,None,Morning
707,mid-range,Bangalore,East,7,402,None,Morning
708,occasional,Pune,North,1,629,None,Lunch
709,budget,Mumbai,West,21,981,Beverage,Morning
710,budget,Bangalore,East,12,464,None,None
711,budget,Delhi NCR,Central,8,150,None,Lunch
712,occasional,Pune,East,1,417,Dessert,None
713,budget,Bangalore,East,14,265,None,Lunch
714,mid-range,Delhi NCR,North,8,763,Dessert,None
715,budget,Mumbai,West,19,540,Dessert,None
716,budget,Hyderabad,Central,19,130,None,Dinner
717,occasional,Bangalore,East,1,730,None,Dinner
718,mid-range,Hyderabad,South,8,636,None,None
719,mid-range,Bangalore,West,7,214,Bread,None
720,premium,Delhi NCR,South,7,883,None,Lunch
721,occasional,Delhi NCR,West,1,186,Beverage,LateNight
722,mid-range,Hyderabad,North,7,839,None,Morning
723,mid-range,Bangalore,East,8,736,Dessert,Lunch
724,budget,Delhi NCR,Central,14,565,Beverage,None
725,budget,Bangalore,East,16,881,None,None
726,budget,Mumbai,South,17,822,None,None
727,budget,Bangalore,Central,21,239,Dessert,Lunch
728,budget,Delhi NCR,South,13,821,Bread,Dinner
729,premium,Mumbai,South,7,819,Dessert,Dinner
730,mid-range,Hyderabad,North,8,379,None,None
731,budget,Pune,Central,15,387,None,None
732,budget,Hyderabad,Central,18,142,Add-on,Lunch
733,mid-range,Pune,North,14,77,None,Dinner
734,mid-range,Bangalore,West,5,744,None,Lunch
735,occasional,Hyderabad,Central,1,430,None,None
736,mid-range,Hyderabad,Central,2,85,None,Morning
737,occasional,Mumbai,East,2,667,None,Lunch
738,budget,Delhi NCR,West,13,487,None,None
739,budget,Pune,East,17,141,Add-on,Dinner
740,mid-range,Pune,Central,4,196,None,None
741,budget,Mumbai,West,15,524,None,None
742,budget,Delhi NCR,North,8,540,Beverage,Dinner
743,budget,Mumbai,East,10,178,None,LateNight
744,premium,Mumbai,East,7,967,None,None
745,mid-range,Mumbai,East,3,980,Add-on,Lunch
746,premium,Pune,East,12,876,Add-on,Dinner
747,mid-range,Delhi NCR,East,4,211,Dessert,None
748,mid-range,Pune,East,9,138,None,None
749,budget,Bangalore,Central,15,556,None,None
750,budget,Delhi NCR,Central,21,666,None,Dinner
751,budget,Mumbai,Central,11,974,None,Lunch
752,mid-range,Pune,South,7,185,None,None
753,budget,Pune,Central,12,355,Bread,Lunch
754,mid-range,Pune,North,5,855,None,Morning
755,mid-range,Delhi NCR,North,11,56,None,Lunch
756,mid-range,Pune,East,11,676,Add-on,Lunch
757,mid-range,Mumbai,Central,8,436,None,None
758,budget,Pune,North,11,519,Dessert,None
759,budget,Pune,East,14,667,None,Morning
760,budget,Bangalore,West,15,260,Beverage,None
761,mid-range,Hyderabad,East,14,474,Dessert,None
762,budget,Delhi NCR,North,18,171,Beverage,Lunch
763,premium,Hyderabad,West,13,505,None,None
764,mid-range,Hyderabad,South,9,358,None,None
765,premium,Pune,South,11,330,None,None
766,premium,Bangalore,East,15,418,Add-on,None
767,budget,Mumbai,East,13,537,None,LateNight
768,budget,Pune,North,18,336,Dessert,None
769,budget,Mumbai,West,13,135,Bread,Lunch
770,budget,Bangalore,West,20,263,None,None
771,budget,Mumbai,North,14,61,None,Dinner
772,mid-range,Bangalore,West,6,894,Beverage,None
773,budget,Pune,West,14,264,None,Dinner
774,mid-range,Mumbai,East,14,966,None,None
775,mid-range,Pune,East,12,204,Beverage,Dinner
776,mid-range,Mumbai,West,9,537,None,Lunch
777,mid-range,Hyderabad,West,5,910,None,Dinner
778,mid-range,Bangalore,West,9,33,Add-on,Dinner
779,mid-range,Delhi NCR,West,10,527,None,Lunch
780,budget,Hyderabad,South,16,230,None,Dinner
781,budget,Pune,East,12,59,None,None
782,mid-range,Delhi NCR,East,4,516,Add-on,Lunch
783,budget,Pune,West,15,302,None,Dinner
784,mid-range,Pune,North,6,877,Beverage,None
785,mid-range,Delhi NCR,West,8,147,Dessert,None
786,budget,Bangalore,East,14,792,None,Lunch
787,budget,Hyderabad,East,8,56,Dessert,Dinner
788,mid-range,Hyderabad,North,9,593,Beverage,None
789,budget,Pune,South,11,381,None,None
790,budget,Pune,East,20,85,None,Dinner
791,budget,Hyderabad,Central,12,471,Dessert,None
792,premium,Pune,East,12,855,Add-on,None
793,occasional,Pune,Central,1,131,None,None
794,budget,Mumbai,North,17,413,Bread,None
795,mid-range,Bangalore,East,9,581,Bread,None
796,budget,Bangalore,South,16,213,None,None
797,budget,Pune,Central,19,421,None,None
798,mid-range,Pune,North,6,56,None,None
799,mid-range,Delhi NCR,South,12,740,None,Dinner
800,mid-range,Bangalore,West,9,541,None,Lunch
801,premium,Hyderabad,South,16,630,Bread,Dinner
802,mid-range,Pune,South,13,345,Beverage,None
803,budget,Pune,East,17,176,Add-on,None
804,mid-range,Hyderabad,Central,8,767,None,LateNight
805,occasional,Bangalore,Central,3,354,Beverage,Lunch
806,budget,Pune,Central,17,555,None,Lunch
807,mid-range,Hyderabad,Central,9,316,None,Lunch
808,mid-range,Hyderabad,North,7,387,Dessert,Lunch
809,budget,Bangalore,North,16,436,None,None
810,mid-range,Pune,East,4,825,None,Lunch
811,premium,Delhi NCR,Central,13,495,Dessert,Dinner
812,premium,Bangalore,Central,15,601,Bread,Lunch
813,mid-range,Mumbai,North,4,607,None,None
814,occasional,Hyderabad,South,1,546,None,Lunch
815,budget,Pune,West,11,161,Dessert,Dinner
816,premium,Mumbai,North,11,596,Dessert,None
817,premium,Delhi NCR,South,11,29,Beverage,None
818,premium,Hyderabad,East,12,438,Bread,None
819,premium,Mumbai,West,12,717,None,Dinner
820,budget,Mumbai,West,15,523,None,None
821,occasional,Pune,West,2,903,Add-on,None
822,budget,Delhi NCR,South,16,541,None,None
823,budget,Mumbai,Central,8,342,None,None
824,budget,Hyderabad,Central,14,395,Bread,Dinner
825,occasional,Bangalore,South,1,480,Beverage,None
826,budget,Pune,East,13,569,None,None
827,budget,Bangalore,East,20,634,None,None
828,premium,Hyderabad,South,8,990,None,None
829,premium,Mumbai,East,6,581,None,Dinner
830,budget,Bangalore,South,14,974,None,Lunch
831,budget,Bangalore,East,9,731,None,None
832,mid-range,Mumbai,West,10,334,None,Dinner
833,budget,Hyderabad,East,10,583,Beverage,Lunch
834,mid-range,Bangalore,East,1,134,Beverage,Dinner
835,budget,Pune,Central,19,398,Bread,Dinner
836,budget,Hyderabad,East,15,987,None,Morning
837,mid-range,Mumbai,East,1,53,Beverage,None
838,premium,Bangalore,North,7,364,None,None
839,mid-range,Hyderabad,East,6,775,None,LateNight
840,budget,Hyderabad,South,16,216,None,Lunch
841,mid-range,Pune,East,4,965,None,None
842,mid-range,Pune,East,9,150,None,Lunch
843,budget,Delhi NCR,Central,11,768,None,Dinner
844,budget,Pune,South,12,258,Add-on,LateNight
845,mid-range,Delhi NCR,Central,6,241,Beverage,None
846,budget,Mumbai,North,11,112,None,Dinner
847,mid-range,Hyderabad,East,9,744,None,None
848,premium,Hyderabad,North,9,707,None,None
849,budget,Mumbai,North,16,997,Dessert,Dinner
850,budget,Pune,South,16,426,None,None
851,budget,Hyderabad,West,18,676,None,None
852,budget,Mumbai,East,14,338,None,LateNight
853,mid-range,Bangalore,North,12,939,None,Morning
854,mid-range,Delhi NCR,Central,7,247,None,LateNight
855,mid-range,Pune,North,11,945,None,None
856,budget,Mumbai,West,13,913,None,Lunch
857,mid-range,Mumbai,North,8,866,None,None
858,budget,Hyderabad,West,18,200,None,Morning
859,premium,Bangalore,North,7,19,None,Dinner
860,budget,Bangalore,Central,13,627,Dessert,None
861,budget,Delhi NCR,East,19,301,None,Dinner
862,budget,Hyderabad,Central,13,546,Beverage,None
863,mid-range,Hyderabad,South,10,881,None,None
864,budget,Pune,West,15,289,Beverage,Lunch
865,mid-range,Mumbai,North,5,348,None,LateNight
866,mid-range,Mumbai,West,4,673,Add-on,None
867,mid-range,Bangalore,South,4,24,Beverage,LateNight
868,premium,Bangalore,East,15,591,Beverage,None
869,budget,Mumbai,South,18,635,Dessert,LateNight
870,budget,Hyderabad,West,19,537,None,None
871,mid-range,Bangalore,North,5,420,Beverage,LateNight
872,budget,Delhi NCR,South,9,153,None,LateNight
873,budget,Hyderabad,East,10,968,Bread,Morning
874,mid-range,Mumbai,North,8,277,None,Morning
875,mid-range,Hyderabad,South,10,467,None,LateNight
876,premium,Bangalore,East,14,319,Beverage,None
877,budget,Pune,Central,17,21,None,Morning
878,premium,Bangalore,East,8,719,Add-on,LateNight
879,budget,Mumbai,North,10,693,None,None
880,budget,Delhi NCR,West,18,324,None,Dinner
881,budget,Mumbai,West,15,712,None,Morning
882,budget,Pune,East,21,716,None,Morning
883,budget,Delhi NCR,East,15,386,Add-on,None
884,mid-range,Pune,South,4,234,Dessert,LateNight
885,premium,Mumbai,West,17,166,Add-on,None
886,budget,Hyderabad,Central,18,392,None,Dinner
887,premium,Hyderabad,Central,12,944,None,None
888,occasional,Hyderabad,Central,1,831,None,None
889,mid-range,Mumbai,South,9,706,None,None
890,mid-range,Pune,North,14,548,None,LateNight
891,premium,Hyderabad,Central,11,730,None,None
892,budget,Bangalore,North,16,949,Dessert,Morning
893,budget,Pune,North,9,73,None,None
894,premium,Pune,Central,13,217,Beverage,Morning
895,budget,Pune,Central,19,163,None,None
896,budget,Mumbai,East,12,884,None,Morning
897,premium,Pune,West,10,129,Beverage,Dinner
898,budget,Mumbai,Central,9,510,None,None
899,occasional,Delhi NCR,Central,2,466,None,Morning
900,mid-range,Delhi NCR,West,13,145,None,Lunch
901,occasional,Pune,West,3,477,None,Morning
902,budget,Pune,North,16,582,Dessert,LateNight
903,mid-range,Hyderabad,East,7,750,None,Morning
904,premium,Delhi NCR,West,10,270,Beverage,Lunch
905,budget,Delhi NCR,South,13,602,None,Morning
906,mid-range,Delhi NCR,North,7,443,Dessert,None
907,budget,Bangalore,North,13,564,Beverage,None
908,mid-range,Delhi NCR,North,6,966,None,Dinner
909,mid-range,Hyderabad,North,8,303,Beverage,LateNight
910,budget,Hyderabad,South,8,797,Add-on,LateNight
911,occasional,Mumbai,West,3,393,None,Dinner
912,mid-range,Hyderabad,West,12,900,Dessert,Morning
913,mid-range,Hyderabad,West,7,92,Beverage,Lunch
914,premium,Pune,South,12,679,None,None
915,occasional,Bangalore,North,2,192,None,Lunch
916,budget,Pune,West,13,551,None,None
917,budget,Mumbai,South,21,864,None,Lunch
918,premium,Delhi NCR,North,9,315,Add-on,Morning
919,mid-range,Hyderabad,Central,8,444,Dessert,Lunch
920,budget,Pune,West,13,853,Add-on,None
921,mid-range,Mumbai,South,5,481,None,Morning
922,budget,Bangalore,South,10,292,None,Morning
923,mid-range,Mumbai,North,5,42,None,Lunch
924,mid-range,Hyderabad,Central,7,794,None,None
925,budget,Delhi NCR,South,13,221,Add-on,LateNight
926,mid-range,Delhi NCR,North,6,618,None,None
927,mid-range,Delhi NCR,West,6,622,None,None
928,mid-range,Delhi NCR,South,7,768,None,None
929,mid-range,Delhi NCR,West,9,459,None,None
930,mid-range,Mumbai,Central,7,232,None,LateNight
931,budget,Delhi NCR,South,12,525,None,Dinner
932,premium,Bangalore,South,12,845,None,None
933,premium,Pune,East,6,601,Add-on,None
934,budget,Pune,East,12,252,Beverage,None
935,mid-range,Bangalore,South,2,686,None,Lunch
936,budget,Pune,South,12,433,None,Dinner
937,mid-range,Bangalore,East,7,72,None,None
938,mid-range,Pune,Central,7,910,Dessert,None
939,budget,Mumbai,West,21,579,None,Lunch
940,budget,Hyderabad,North,11,362,Add-on,Dinner
941,budget,Hyderabad,Central,13,336,None,Lunch
942,premium,Hyderabad,West,7,162,Dessert,Dinner
943,budget,Bangalore,West,16,198,None,Lunch
944,budget,Pune,West,12,256,None,LateNight
945,budget,Mumbai,East,17,888,None,Dinner
946,budget,Mumbai,West,19,946,None,Lunch
947,mid-range,Delhi NCR,Central,2,432,None,Dinner
948,budget,Hyderabad,Central,11,552,Add-on,Lunch
949,premium,Mumbai,West,16,258,None,Dinner
950,budget,Bangalore,South,16,348,Add-on,LateNight
951,budget,Delhi NCR,West,17,877,None,Dinner
952,budget,Bangalore,North,12,558,None,LateNight
953,mid-range,Mumbai,North,6,284,Dessert,Lunch
954,mid-range,Hyderabad,Central,10,627,Dessert,Lunch
955,mid-range,Delhi NCR,North,10,202,None,Lunch
956,budget,Pune,Central,11,232,Dessert,Dinner
957,budget,Hyderabad,South,19,900,None,Dinner
958,budget,Bangalore,East,16,989,None,LateNight
959,budget,Delhi NCR,South,13,969,None,None
960,budget,Mumbai,North,14,774,Dessert,Morning
961,mid-range,Hyderabad,South,6,722,Dessert,LateNight
962,budget,Pune,South,11,416,Add-on,Lunch
963,mid-range,Mumbai,Central,5,339,None,Lunch
964,budget,Bangalore,West,15,487,Add-on,Morning
965,budget,Pune,East,11,325,None,Lunch
966,occasional,Bangalore,East,3,535,Beverage,Lunch
967,mid-range,Hyderabad,West,7,110,None,None
968,budget,Hyderabad,East,16,946,Dessert,Lunch
969,mid-range,Mumbai,East,11,330,None,None
970,budget,Hyderabad,North,10,586,None,Dinner
971,occasional,Mumbai,South,1,26,None,Dinner
972,mid-range,Bangalore,Central,8,967,None,None
973,mid-range,Pune,Central,4,747,None,Lunch
974,premium,Hyderabad,East,9,166,Bread,Lunch
975,mid-range,Mumbai,East,8,245,None,Lunch
976,budget,Hyderabad,Central,11,863,None,None
977,budget,Mumbai,West,14,573,None,Dinner
978,occasional,Bangalore,East,2,791,None,Dinner
979,budget,Hyderabad,West,11,481,Dessert,Lunch
