session_id,user_id,restaurant_id,session_start_time,is_ordered
621,3397,177,2026-01-18 09:29:00,1
622,6745,1276,2026-01-08 21:29:00,1
623,17729,1558,2026-01-26 11:15:00,1
624,13617,3,2026-01-25 15:42:00,1
625,43563,421,2026-01-17 18:15:00,1
626,13888,1458,2026-01-09 00:05:00,0
627,45355,274,2026-01-21 17:52:00,0
628,32340,1357,2026-01-31 13:08:00,1
629,25216,646,2026-01-30 18:51:00,1
630,45333,928,2026-01-09 20:14:00,1
631,16006,1578,2026-01-19 00:06:00,0
632,35957,1976,2026-01-25 18:13:00,1
633,25059,1746,2026-01-04 20:05:00,1
634,17317,1444,2026-01-23 14:38:00,1
635,2076,509,2026-01-31 13:22:00,1
636,4036,101,2026-01-22 17:19:00,1
637,42639,1950,2026-01-13 23:54:00,0
638,11537,947,2026-01-04 14:51:00,0
639,28452,1406,2026-01-21 20:41:00,1
640,7015,1879,2026-01-27 00:04:00,1
641,19534,405,2026-01-29 21:41:00,0
642,37572,264,2026-01-03 15:57:00,1
643,38223,104,2026-01-06 06:59:00,1
644,47332,1017,2026-01-01 00:24:00,0
645,4303,440,2026-01-30 13:11:00,1
646,14175,71,2026-01-20 15:39:00,1
647,14039,982,2026-01-02 20:05:00,1
648,7528,409,2026-01-21 16:56:00,1
649,43917,40,2026-01-13 17:50:00,1
650,3112,1116,2026-01-26 13:31:00,0
651,9827,654,2026-01-20 18:14:00,1
652,2047,733,2026-01-25 19:37:00,1
653,41259,1093,2026-01-27 15:50:00,1
654,36992,1634,2026-01-13 14:22:00,1
655,25924,58,2026-01-23 09:44:00,1
656,8483,1155,2026-01-05 14:36:00,1
657,6415,1660,2026-01-29 14:31:00,1
658,680,78,2026-01-03 02:03:00,1
659,28974,1652,2026-01-05 16:21:00,1
660,24499,45,2026-01-05 20:37:00,1
661,19601,228,2026-01-28 16:33:00,0
662,6242,1201,2026-01-04 00:21:00,0
663,3053,1500,2026-01-31 21:27:00,1
664,13051,650,2026-01-06 21:45:00,1
665,16514,1364,2026-01-19 19:52:00,1
666,24636,1943,2026-01-19 09:25:00,1
667,7317,652,2026-01-30 19:51:00,1
668,21891,1310,2026-01-19 21:06:00,1
669,24250,679,2026-01-24 11:04:00,1
670,15944,655,2026-01-06 14:40:00,1
671,47656,915,2026-01-01 19:16:00,1
672,8676,222,2026-01-24 14:00:00,1
673,18690,898,2026-01-24 23:26:00,1
674,45289,1010,2026-01-29 14:24:00,1
675,12171,1184,2026-01-21 13:48:00,0
676,24542,535,2026-01-31 12:06:00,1
677,45417,349,2026-01-29 20:24:00,1
678,52,1217,2026-01-20 22:57:00,1
679,18438,64,2026-01-14 17:41:00,0
680,46306,110,2026-01-04 12:21:00,1
681,29754,1896,2026-01-24 13:34:00,1
682,33157,577,2026-01-10 22:15:00,1
683,14872,1126,2026-01-27 02:31:00,1
684,18761,604,2026-01-27 09:42:00,1
685,283,984,2026-01-07 02:06:00,1
686,32627,970,2026-01-28 00:07:00,1
687,24694,815,2026-01-16 00:31:00,1
688,27111,1115,2026-01-13 02:11:00,1
689,37683,913,2026-01-02 14:16:00,0
690,23208,540,2026-01-08 22:53:00,1
691,44452,127,2026-01-05 14:48:00,0
692,27242,1208,2026-01-08 20:35:00,1
693,37162,793,2026-01-27 21:33:00,1
694,40791,1806,2026-01-08 13:30:00,1
695,2712,1640,2026-01-19 19:43:00,0
696,3944,920,2026-01-06 19:10:00,0
697,12055,395,2026-01-05 21:02:00,1
698,34816,1400,2026-01-14 02:12:00,1
699,10017,655,2026-01-30 21:46:00,1
700,28963,795,2026-01-18 17:25:00,1
701,24889,939,2026-01-30 00:55:00,0
702,8033,1435,2026-01-20 16:37:00,0
703,39422,849,2026-01-05 07:09:00,0
704,42514,1194,2026-01-25 19:06:00,1
705,28307,1097,2026-01-29 20:22:00,0
706,13646,785,2026-01-21 00:31:00,1
707,31150,353,2026-01-09 16:25:00,1
708,12267,1822,2026-01-29 15:21:00,0
709,22725,1528,2026-01-16 22:58:00,0
710,35597,1675,2026-01-26 14:19:00,1
711,17015,1727,2026-01-16 18:54:00,1
712,34243,908,2026-01-25 00:52:00,1
713,4728,183,2026-01-07 13:28:00,1
714,24256,834,2026-01-24 17:31:00,1
715,11860,116,2026-01-17 19:50:00,1
716,805,278,2026-01-25 16:54:00,1
717,5411,60,2026-01-06 08:12:00,1
718,6276,511,2026-01-02 02:29:00,1
719,12531,1035,2026-01-13 15:40:00,1
720,24060,763,2026-01-16 13:38:00,1
721,39442,706,2026-01-06 21:53:00,1
722,41760,1702,2026-01-23 21:05:00,1
723,39005,454,2026-01-21 19:14:00,1
724,30804,1052,2026-01-01 00:55:00,1
725,1465,1641,2026-01-01 18:14:00,0
726,2652,1649,2026-01-31 19:19:00,1
727,8996,956,2026-01-10 17:43:00,0
728,37842,1198,2026-01-04 03:00:00,1
729,37035,1326,2026-01-20 19:38:00,0
730,4779,689,2026-01-09 15:40:00,1
731,12358,1344,2026-01-23 16:57:00,1
732,24648,1060,2026-01-25 12:15:00,1
733,13349,1756,2026-01-26 18:51:00,1
734,5103,1353,2026-01-11 19:43:00,1
735,20832,1019,2026-01-10 19:16:00,0
736,10434,1095,2026-01-21 14:50:00,0
737,25544,735,2026-01-17 17:19:00,1
738,8074,371,2026-01-10 02:06:00,1
739,39045,1486,2026-01-26 21:35:00,0
740,37529,183,2026-01-08 23:22:00,1
741,37082,1615,2026-01-29 13:21:00,1
742,44035,950,2026-01-28 20:07:00,0
743,10051,1934,2026-01-20 20:04:00,1
744,19877,612,2026-01-14 11:03:00,1
745,10167,839,2026-01-19 22:57:00,1
746,11763,166,2026-01-16 22:21:00,1
747,25095,10,2026-01-15 12:17:00,1
748,19891,1181,2026-01-25 00:10:00,1
749,10989,1298,2026-01-14 20:25:00,0
750,37089,786,2026-01-01 14:02:00,1
751,11121,765,2026-01-31 14:00:00,1
752,25245,37,2026-01-22 17:00:00,1
753,11730,211,2026-01-13 20:32:00,1
754,23661,1688,2026-01-02 15:19:00,1
755,17936,1074,2026-01-11 14:27:00,1
756,4426,736,2026-01-25 21:12:00,1
757,44296,1490,2026-01-05 07:13:00,0
758,47926,1796,2026-01-21 06:16:00,1
759,22979,99,2026-01-22 02:06:00,1
760,1613,41,2026-01-02 11:44:00,1
761,48767,518,2026-01-16 20:44:00,1
762,24606,862,2026-01-22 22:06:00,1
763,43997,1702,2026-01-29 10:06:00,1
764,32759,410,2026-01-25 13:16:00,1
765,15932,605,2026-01-06 09:02:00,1
766,38907,1865,2026-01-07 23:44:00,1
767,9797,27,2026-01-22 15:05:00,1
768,6673,1012,2026-01-05 00:05:00,1
769,7337,1320,2026-01-08 19:29:00,1
770,39252,951,2026-01-02 21:06:00,1
771,28461,596,2026-01-12 21:51:00,1
772,12468,238,2026-01-04 03:54:00,1
773,48706,1745,2026-01-05 19:42:00,1
774,48619,1957,2026-01-20 20:17:00,0
775,8932,1670,2026-01-11 14:11:00,1
776,43427,820,2026-01-31 20:29:00,0
777,37944,790,2026-01-23 14:54:00,1
778,24369,864,2026-01-21 21:56:00,0
779,1055,1488,2026-01-02 12:54:00,1
780,9352,853,2026-01-30 13:37:00,1
781,15483,735,2026-01-20 21:01:00,1
782,48665,1885,2026-01-16 09:07:00,1
783,19592,536,2026-01-21 08:20:00,0
784,3157,1958,2026-01-22 14:55:00,1
785,25998,1435,2026-01-20 14:06:00,1
786,35522,1489,2026-01-08 00:30:00,1
787,18422,1318,2026-01-30 14:10:00,1
788,34156,962,2026-01-28 15:31:00,1
789,42854,1987,2026-01-09 15:03:00,1
790,30737,776,2026-01-13 22:52:00,1
791,37709,1021,2026-01-15 21:20:00,1
792,47712,1527,2026-01-21 22:01:00,1
793,39769,1142,2026-01-18 09:00:00,0
794,41308,1341,2026-01-22 22:29:00,1
795,29296,1673,2026-01-08 22:54:00,1
796,33768,1467,2026-01-15 08:07:00,1
797,42695,1350,2026-01-08 00:00:00,0
798,13017,1700,2026-01-21 19:51:00,1
799,2829,1438,2026-01-04 13:02:00,1
800,28397,1684,2026-01-23 14:47:00,1
801,33437,1252,2026-01-07 15:12:00,1
802,21376,693,2026-01-04 13:48:00,1
803,11874,253,2026-01-25 21:57:00,1
804,34665,9,2026-01-17 06:47:00,1
805,4955,1894,2026-01-17 12:49:00,1
806,12807,794,2026-01-22 22:38:00,0
807,20653,858,2026-01-20 19:58:00,1
808,12318,1649,2026-01-05 09:08:00,0
809,24635,1050,2026-01-10 20:53:00,1
810,40851,1279,2026-01-23 20:18:00,1
811,5867,1332,2026-01-31 21:11:00,1
812,16114,237,2026-01-25 17:22:00,0
813,16046,1169,2026-01-31 22:42:00,1
814,749,1798,2026-01-28 13:27:00,0
815,228,52,2026-01-13 21:09:00,1
816,4150,116,2026-01-07 13:17:00,1
817,41062,300,2026-01-27 02:03:00,1
818,10474,605,2026-01-07 21:48:00,1
819,49220,927,2026-01-04 15:39:00,1
820,17926,797,2026-01-08 19:32:00,0
821,4454,794,2026-01-14 11:50:00,1
822,30742,1979,2026-01-18 01:03:00,1
823,14312,1271,2026-01-28 19:49:00,0
824,37941,1547,2026-01-19 18:34:00,1
825,31906,603,2026-01-15 13:11:00,1
826,11545,1506,2026-01-17 03:07:00,1
827,7371,1140,2026-01-09 13:08:00,0
828,31780,1223,2026-01-02 21:49:00,1
829,27380,1606,2026-01-23 20:20:00,1
830,36371,140,2026-01-26 22:32:00,1
831,34031,716,2026-01-08 21:56:00,1
832,8195,680,2026-01-11 21:23:00,1
833,12479,1687,2026-01-25 15:41:00,1
834,17358,1370,2026-01-12 13:28:00,1
835,43757,1398,2026-01-29 13:20:00,1
836,47786,1936,2026-01-04 13:24:00,0
837,30263,51,2026-01-30 16:33:00,1
838,42144,1840,2026-01-21 21:12:00,1
839,28406,169,2026-01-31 15:06:00,1
840,18485,16,2026-01-21 20:04:00,1
841,9674,437,2026-01-28 20:43:00,1
842,45421,1102,2026-01-27 00:44:00,1
843,32130,1406,2026-01-05 13:01:00,1
844,48211,180,2026-01-03 23:03:00,1
845,31285,145,2026-01-19 20:52:00,1
846,45505,835,2026-01-13 20:28:00,1
847,36976,35,2026-01-13 00:43:00,1
848,3879,130,2026-01-25 14:47:00,1
849,466,1436,2026-01-28 15:04:00,0
850,29191,178,2026-01-10 19:48:00,0
851,11242,1093,2026-01-08 03:08:00,0
852,23978,1634,2026-01-28 08:34:00,1
853,25006,1388,2026-01-29 07:58:00,0
854,11059,431,2026-01-24 03:47:00,1
855,19496,330,2026-01-06 12:14:00,1
856,44959,1375,2026-01-26 14:36:00,1
857,40375,1321,2026-01-18 17:04:00,1
858,8,1487,2026-01-19 20:31:00,0
859,22516,1343,2026-01-08 20:06:00,1
860,20864,143,2026-01-29 22:12:00,1
861,25233,1263,2026-01-22 02:19:00,1
862,2686,313,2026-01-19 21:36:00,1
863,19129,648,2026-01-31 22:27:00,0
864,41315,1610,2026-01-08 03:45:00,1
865,3566,1721,2026-01-12 09:08:00,1
866,45456,735,2026-01-25 07:19:00,1
867,18832,575,2026-01-28 12:52:00,1
868,49329,155,2026-01-29 08:01:00,1
869,7822,830,2026-01-25 21:37:00,1
870,28853,1114,2026-01-29 13:34:00,0
871,22906,1756,2026-01-10 18:08:00,0
872,3842,1358,2026-01-08 07:54:00,1
873,20874,340,2026-01-25 19:32:00,0
874,13885,327,2026-01-06 13:36:00,1
875,21928,1500,2026-01-16 23:22:00,1
876,2885,1560,2026-01-16 14:14:00,1
877,30315,88,2026-01-22 15:13:00,1
878,1884,962,2026-01-30 15:29:00,0
879,9933,1329,2026-01-11 17:06:00,0
880,36699,1298,2026-01-27 21:17:00,1
881,9912,1339,2026-01-13 21:23:00,1
882,45385,832,2026-01-12 16:52:00,1
883,37888,1624,2026-01-16 13:56:00,1
884,19154,1054,2026-01-21 21:17:00,1
885,42688,383,2026-01-06 21:23:00,0
886,13564,472,2026-01-14 20:51:00,0
887,8640,331,2026-01-21 17:53:00,1
888,8440,262,2026-01-19 17:37:00,0
889,45724,81,2026-01-29 13:36:00,1
890,38993,1963,2026-01-13 00:38:00,0
891,7877,444,2026-01-15 21:38:00,0
892,29652,987,2026-01-06 21:14:00,0
893,6949,1628,2026-01-19 14:52:00,1
894,12827,1351,2026-01-17 08:16:00,1
895,31028,1889,2026-01-15 22:38:00,0
896,1483,271,2026-01-04 08:01:00,1
897,11418,198,2026-01-06 14:30:00,1
898,26095,1541,2026-01-04 02:05:00,1
899,26374,1105,2026-01-27 18:00:00,1
900,48324,1330,2026-01-14 16:33:00,1
901,36104,1086,2026-01-14 12:14:00,1
902,20901,1575,2026-01-13 20:22:00,0
903,6650,1519,2026-01-30 13:48:00,1
904,4779,1226,2026-01-29 14:34:00,1
905,9351,1453,2026-01-24 01:50:00,1
906,49093,1648,2026-01-11 14:26:00,1
907,208,1157,2026-01-12 14:39:00,1
908,10719,418,2026-01-14 22:35:00,1
909,27849,1146,2026-01-18 23:30:00,1
910,14161,816,2026-01-24 20:08:00,1
911,39101,1532,2026-01-08 19:28:00,1
912,38067,821,2026-01-26 22:21:00,1
913,30170,1428,2026-01-22 15:45:00,1
914,17309,187,2026-01-27 23:09:00,0
915,41954,164,2026-01-20 23:02:00,1
916,23883,587,2026-01-23 01:38:00,1
917,29061,1013,2026-01-15 14:00:00,1
918,1929,399,2026-01-02 17:50:00,1
919,10310,475,2026-01-20 15:10:00,1
920,25762,737,2026-01-08 20:41:00,1
921,21091,1597,2026-01-13 15:22:00,1
922,31529,411,2026-01-17 23:00:00,1
923,47306,141,2026-01-30 21:05:00,0
924,8989,1488,2026-01-27 12:35:00,1
925,13500,10,2026-01-09 19:11:00,1
926,15658,219,2026-01-18 19:04:00,1
927,40659,697,2026-01-31 21:07:00,1
928,22724,1625,2026-01-19 00:16:00,1
929,1694,696,2026-01-31 09:49:00,1
930,45729,139,2026-01-13 21:40:00,0
931,17879,647,2026-01-14 20:22:00,1
932,2980,589,2026-01-03 20:25:00,0
933,37882,1682,2026-01-11 14:04:00,1
934,9070,976,2026-01-11 20:22:00,0
935,38855,552,2026-01-06 00:47:00,1
936,26106,1507,2026-01-08 06:55:00,1
937,21730,1710,2026-01-08 14:53:00,1
938,29475,1596,2026-01-04 11:07:00,0
939,33856,14,2026-01-25 09:54:00,1
940,14498,1737,2026-01-16 19:23:00,1
941,35895,1566,2026-01-30 12:32:00,1
942,20769,1182,2026-01-05 21:03:00,1
943,6815,1406,2026-01-25 14:11:00,1
944,22910,1431,2026-01-17 06:29:00,1
945,6908,1190,2026-01-04 03:20:00,1
946,45141,1124,2026-01-09 08:15:00,1
947,29944,1541,2026-01-12 21:23:00,1
948,43200,1171,2026-01-05 14:36:00,1
949,19541,205,2026-01-24 16:17:00,1
950,28602,1138,2026-01-14 19:54:00,1
951,23781,969,2026-01-26 19:00:00,0
952,10988,1024,2026-01-05 13:57:00,1
953,22240,647,2026-01-26 17:31:00,1
954,47727,1163,2026-01-02 13:25:00,0
955,37913,335,2026-01-02 15:13:00,0
956,3034,1719,2026-01-21 03:06:00,1
957,49359,686,2026-01-09 09:23:00,1
958,19833,528,2026-01-12 20:01:00,1
959,36548,1330,2026-01-18 18:11:00,1
960,42475,728,2026-01-11 20:43:00,1
961,46063,781,2026-01-20 02:18:00,0
962,43059,344,2026-01-21 13:51:00,0
963,1684,1171,2026-01-13 11:54:00,1
964,20180,468,2026-01-11 09:20:00,1
965,20381,548,2026-01-20 22:41:00,1
966,38047,1768,2026-01-31 21:23:00,1
967,35468,1750,2026-01-01 15:08:00,1
968,43938,1436,2026-01-24 20:05:00,1
969,32020,814,2026-01-04 02:06:00,1
970,43299,1567,2026-01-03 22:06:00,1
971,28676,319,2026-01-03 18:41:00,1
972,4493,507,2026-01-24 12:18:00,1
973,28390,1079,2026-01-27 14:10:00,1
974,1177,1359,2026-01-12 15:55:00,1
975,14712,976,2026-01-15 22:55:00,1
976,4879,277,2026-01-31 19:44:00,1
977,48507,1293,2026-01-24 10:40:00,1
978,19708,1310,2026-01-18 21:19:00,0
979,3642,1106,2026-01-08 03:51:00,1
980,7559,1072,2026-01-27 23:48:00,1
981,46620,588,2026-01-16 22:34:00,0
982,36304,978,2026-01-10 20:00:00,0
983,37416,600,2026-01-20 16:14:00,1
984,31276,766,2026-01-07 00:26:00,1
985,24912,512,2026-01-06 15:45:00,0
986,20566,539,2026-01-03 16:27:00,1
987,45083,1329,2026-01-24 19:34:00,1
988,39821,846,2026-01-07 18:54:00,1
989,25999,227,2026-01-21 21:29:00,0
990,15561,558,2026-01-23 18:39:00,1
991,18693,312,2026-01-02 15:34:00,1
992,46903,1992,2026-01-04 14:18:00,1
993,38142,17,2026-01-08 23:05:00,1
994,42330,1638,2026-01-16 14:23:00,1
995,39881,165,2026-01-27 20:48:00,1
996,41505,372,2026-01-07 15:57:00,1
997,31019,782,2026-01-27 06:00:00,1
998,35226,1997,2026-01-15 20:15:00,1
999,26536,944,2026-01-24 23:49:00,1
1000,26436,797,2026-01-22 07:19:00,0
1001,35233,87,2026-01-24 13:59:00,1
1002,6660,739,2026-01-29 13:03:00,1
1003,42805,1297,2026-01-14 16:20:00,0
1004,4190,246,2026-01-13 08:50:00,1
1005,26144,1985,2026-01-02 22:37:00,1
1006,40374,974,2026-01-23 21:38:00,1
1007,5291,323,2026-01-16 00:05:00,1
1008,23648,1907,2026-01-25 21:40:00,1
1009,16064,316,2026-01-23 15:34:00,1
1010,2187,258,2026-01-16 13:14:00,1
1011,29752,1650,2026-01-29 13:28:00,1
1012,48452,1484,2026-01-05 09:16:00,1
1013,3547,1428,2026-01-16 20:12:00,0
1014,20392,713,2026-01-11 22:46:00,0
1015,45734,1873,2026-01-28 20:35:00,0
1016,37152,1088,2026-01-05 18:28:00,1
1017,41527,2,2026-01-25 15:40:00,1
1018,43304,1809,2026-01-01 08:39:00,1
1019,2480,1477,2026-01-03 20:42:00,0
1020,45687,1074,2026-01-22 00:31:00,1
1021,4777,661,2026-01-14 23:41:00,1
1022,39887,1350,2026-01-03 19:02:00,1
1023,28360,393,2026-01-04 21:02:00,1
1024,8179,1004,2026-01-17 13:39:00,0
1025,47293,146,2026-01-01 19:59:00,0
1026,940,164,2026-01-15 21:51:00,1
1027,37348,1143,2026-01-24 21:56:00,0
1028,4799,1687,2026-01-20 21:17:00,1
1029,4923,1709,2026-01-10 15:04:00,1
1030,31609,1089,2026-01-13 16:12:00,1
1031,40854,1529,2026-01-04 20:49:00,0
1032,7687,1363,2026-01-14 13:56:00,1
1033,46224,1229,2026-01-15 12:59:00,1
1034,29479,1127,2026-01-11 22:54:00,1
1035,33769,493,2026-01-19 13:34:00,1
1036,26144,917,2026-01-31 20:25:00,1
1037,3212,1061,2026-01-05 08:56:00,1
1038,10278,616,2026-01-08 09:13:00,1
1039,28420,566,2026-01-30 13:35:00,1
1040,20920,317,2026-01-04 01:02:00,1
1041,47762,543,2026-01-12 14:56:00,1
1042,45486,1662,2026-01-10 18:05:00,1
1043,37155,1624,2026-01-16 21:11:00,1
1044,37746,1679,2026-01-30 17:06:00,1
1045,12557,1497,2026-01-26 06:36:00,1
1046,45516,685,2026-01-12 20:56:00,1
1047,40169,1906,2026-01-28 15:07:00,1
1048,30561,1337,2026-01-28 19:38:00,1
1049,42608,85,2026-01-11 06:34:00,1
1050,36779,670,2026-01-17 07:44:00,1
1051,10690,1034,2026-01-03 14:14:00,1
1052,4704,689,2026-01-03 15:30:00,1
1053,42352,175,2026-01-13 06:32:00,1
1054,33390,1561,2026-01-05 21:30:00,1
1055,1383,1000,2026-01-13 14:41:00,0
1056,14790,1507,2026-01-17 21:15:00,1
1057,38868,1403,2026-01-30 11:36:00,1
1058,7578,868,2026-01-12 06:22:00,0
1059,19911,1343,2026-01-01 09:49:00,1
1060,23535,299,2026-01-15 01:02:00,0
1061,49193,320,2026-01-25 13:46:00,1
1062,17468,1515,2026-01-02 03:15:00,1
1063,16791,1780,2026-01-27 20:52:00,1
1064,14378,625,2026-01-15 12:30:00,0
1065,27142,1102,2026-01-07 01:13:00,1
1066,19007,1495,2026-01-05 16:44:00,1
1067,26555,772,2026-01-19 22:57:00,1
1068,16859,582,2026-01-07 00:50:00,1
1069,35822,556,2026-01-22 17:54:00,1
1070,36111,1810,2026-01-21 19:24:00,1
1071,24823,1042,2026-01-23 15:06:00,1
1072,25893,1776,2026-01-20 19:34:00,0
1073,35311,1980,2026-01-15 09:35:00,1
1074,27639,625,2026-01-11 14:31:00,1
1075,25371,322,2026-01-01 11:22:00,1
1076,3925,620,2026-01-08 12:32:00,1
1077,17552,127,2026-01-21 08:16:00,1
1078,49105,462,2026-01-05 21:21:00,1
1079,18268,1282,2026-01-22 13:14:00,1
1080,4033,920,2026-01-18 13:08:00,1
1081,29548,1109,2026-01-22 13:51:00,0
1082,26027,881,2026-01-30 20:49:00,0
1083,27146,1911,2026-01-19 19:58:00,1
1084,21407,1092,2026-01-31 23:46:00,0
1085,42489,1969,2026-01-14 13:19:00,1
1086,46601,561,2026-01-05 14:49:00,1
1087,1692,1162,2026-01-20 01:14:00,1
1088,27615,473,2026-01-22 22:01:00,1
1089,41223,977,2026-01-05 09:32:00,1
1090,25800,1746,2026-01-13 09:31:00,1
1091,37627,464,2026-01-02 16:26:00,0
1092,22125,1947,2026-01-14 21:14:00,1
1093,16736,416,2026-01-25 20:13:00,1
1094,3892,1264,2026-01-16 14:44:00,1
1095,34030,938,2026-01-29 15:15:00,1
1096,38637,641,2026-01-13 19:39:00,1
1097,8458,1076,2026-01-21 07:56:00,1
1098,33855,1798,2026-01-02 20:56:00,1
1099,23748,1568,2026-01-21 21:03:00,1
1100,24282,1812,2026-01-10 19:49:00,1
1101,21369,1883,2026-01-02 13:44:00,0
1102,46529,369,2026-01-25 19:37:00,1
1103,32851,924,2026-01-01 12:11:00,1
1104,39229,185,2026-01-09 01:20:00,1
1105,48884,1502,2026-01-04 09:05:00,1
1106,30016,1621,2026-01-17 19:39:00,1
1107,11378,1159,2026-01-28 18:42:00,1
1108,19947,1576,2026-01-23 17:03:00,1
1109,8971,1575,2026-01-31 22:28:00,1
1110,17393,1841,2026-01-05 20:12:00,0
1111,10955,1808,2026-01-16 21:15:00,1
1112,38529,14,2026-01-08 18:56:00,1
1113,7176,1142,2026-01-27 21:52:00,0
1114,11220,113,2026-01-21 17:22:00,1
1115,37678,1367,2026-01-19 14:53:00,1
1116,595,1885,2026-01-03 19:03:00,1
1117,16571,1417,2026-01-23 13:38:00,0
1118,24677,1979,2026-01-15 02:47:00,1
1119,6362,613,2026-01-11 17:23:00,1
1120,27579,876,2026-01-27 13:35:00,1
1121,21767,250,2026-01-23 13:55:00,1
1122,22334,1080,2026-01-14 13:33:00,1
1123,47805,1171,2026-01-24 23:40:00,0
1124,21781,1411,2026-01-20 09:59:00,1
1125,34889,1077,2026-01-19 07:39:00,1
1126,48031,1017,2026-01-17 19:46:00,1
1127,22032,369,2026-01-29 19:39:00,1
1128,44633,50,2026-01-15 17:40:00,1
1129,32167,848,2026-01-02 20:21:00,1
1130,37581,1651,2026-01-21 15:13:00,1
1131,1442,1038,2026-01-18 08:20:00,1
1132,22576,1484,2026-01-19 14:39:00,1
1133,24239,982,2026-01-30 19:30:00,1
1134,36507,279,2026-01-16 13:09:00,1
1135,38380,1827,2026-01-28 14:34:00,1
1136,40869,1606,2026-01-27 09:26:00,1
1137,11694,1389,2026-01-11 18:35:00,0
1138,37393,427,2026-01-19 13:43:00,0
1139,3118,769,2026-01-21 12:34:00,1
1140,26192,798,2026-01-06 23:38:00,1
1141,11615,1757,2026-01-11 20:45:00,0
1142,45198,848,2026-01-03 22:31:00,1
1143,46118,1948,2026-01-10 15:13:00,0
1144,5599,909,2026-01-17 21:01:00,1
1145,14551,316,2026-01-07 02:21:00,1
1146,47158,1790,2026-01-17 00:19:00,0
1147,13443,294,2026-01-25 23:55:00,1
1148,15127,1484,2026-01-02 21:29:00,0
1149,42817,1772,2026-01-17 13:07:00,0
1150,41425,1737,2026-01-20 13:55:00,1
1151,34167,1527,2026-01-10 01:01:00,1
1152,32518,1828,2026-01-07 15:20:00,0
1153,42843,587,2026-01-09 13:34:00,1
1154,17197,241,2026-01-09 13:09:00,1
1155,41444,718,2026-01-18 03:20:00,1
1156,35612,146,2026-01-10 09:39:00,0
1157,45526,909,2026-01-02 19:08:00,1
1158,30805,1850,2026-01-22 13:03:00,1
1159,1704,874,2026-01-13 21:11:00,1
1160,23799,1658,2026-01-18 20:05:00,1
1161,7748,270,2026-01-03 19:52:00,1
1162,29232,295,2026-01-28 22:57:00,1
1163,30922,376,2026-01-23 21:58:00,1
1164,48624,929,2026-01-16 09:01:00,1
1165,28196,981,2026-01-15 14:54:00,1
1166,28832,1573,2026-01-12 14:38:00,1
1167,5127,1041,2026-01-04 00:25:00,1
1168,4679,1139,2026-01-21 13:04:00,1
1169,14695,787,2026-01-03 13:21:00,0
1170,30417,1422,2026-01-19 14:27:00,1
1171,10154,1613,2026-01-11 18:34:00,1
1172,24909,1372,2026-01-03 20:47:00,0
1173,14065,1213,2026-01-20 19:29:00,0
1174,34279,912,2026-01-06 19:19:00,1
1175,39594,446,2026-01-27 20:08:00,0
1176,19511,306,2026-01-15 12:34:00,1
1177,6055,1261,2026-01-19 21:28:00,1
1178,40814,1871,2026-01-22 15:19:00,1
1179,49312,828,2026-01-28 23:08:00,1
1180,34101,1983,2026-01-02 15:00:00,1
1181,338,225,2026-01-28 14:18:00,1
1182,39180,885,2026-01-23 18:37:00,1
1183,6848,652,2026-01-23 17:24:00,0
1184,31960,892,2026-01-18 15:13:00,1
1185,5367,1138,2026-01-13 23:53:00,0
1186,15750,591,2026-01-28 18:42:00,1
1187,18820,1328,2026-01-01 20:09:00,1
1188,45739,895,2026-01-05 20:05:00,0
1189,43955,934,2026-01-29 13:50:00,0
1190,20237,1044,2026-01-14 18:35:00,1
1191,31416,1239,2026-01-01 09:36:00,1
1192,1741,1028,2026-01-09 20:26:00,1
1193,49347,1164,2026-01-16 17:45:00,1
1194,1330,1496,2026-01-24 23:33:00,1
1195,11661,1072,2026-01-29 19:39:00,1
1196,7404,1519,2026-01-22 00:42:00,1
1197,48991,640,2026-01-20 20:03:00,0
1198,37235,930,2026-01-17 13:57:00,1
1199,6193,863,2026-01-12 14:51:00,1
1200,23629,1424,2026-01-30 20:38:00,1
1201,10154,1608,2026-01-19 20:16:00,0
1202,10077,347,2026-01-19 17:03:00,1
1203,418,1511,2026-01-20 21:01:00,1
1204,43604,169,2026-01-05 11:32:00,1
1205,39831,272,2026-01-20 00:17:00,1
1206,47514,527,2026-01-01 19:47:00,1
1207,14308,1514,2026-01-05 19:42:00,1
1208,23635,1603,2026-01-23 17:15:00,1
1209,4198,1638,2026-01-17 13:55:00,1
1210,39438,1220,2026-01-30 07:52:00,0
1211,17808,1354,2026-01-15 08:46:00,1
1212,16597,1184,2026-01-24 13:53:00,1
1213,32998,817,2026-01-16 03:19:00,1
1214,11406,1400,2026-01-23 19:24:00,1
1215,1784,1783,2026-01-14 15:00:00,1
1216,10503,1390,2026-01-11 18:33:00,1
1217,15479,725,2026-01-31 21:54:00,1
1218,13797,1881,2026-01-21 12:54:00,1
1219,11098,523,2026-01-21 13:37:00,1
1220,33422,1377,2026-01-19 03:49:00,0
1221,43435,1414,2026-01-06 19:20:00,1
1222,30642,1704,2026-01-03 12:00:00,1
1223,31983,450,2026-01-24 14:18:00,1
1224,22831,117,2026-01-31 15:38:00,1
1225,4559,177,2026-01-28 14:38:00,1
1226,24012,1425,2026-01-06 10:16:00,1
1227,20532,1353,2026-01-30 21:04:00,1
1228,31574,1418,2026-01-29 21:42:00,1
1229,49253,796,2026-01-11 20:03:00,1
1230,28798,903,2026-01-03 19:31:00,1
1231,43755,1322,2026-01-16 19:06:00,1
